playerid,total_spent_usd
836641,7395.8099999999995
836660,17787.62
836671,18991.2
836680,20906.44
836705,13582.86
836721,8366.99
836735,13277.96
836744,14683.63
836794,9741.91
836804,3974.2599999999998
836809,14278.86
836818,11712.46
836824,3142.38
836830,10236.96
836832,17137.03
836837,13041.88
836855,3224.7799999999997
836856,22726.84
836857,7258.92
836870,11973.64
836876,23587.53
836886,22060.28
836900,34455.14
836951,3396.2799999999997
836954,16874.02
836961,32137.079999999998
836964,17682.489999999998
836992,23499.17
837009,25006.72
837016,6648.8
837035,8120.57
837044,7900.41
837055,11144.64
837066,10348.28
837092,9905.1
837093,6143.86
837100,10488.529999999999
837104,23630.9
837120,36336.479999999996
837128,5820.58
837134,11147.82
837163,4944.98
837177,10561.98
837180,5873.219999999999
837195,8676.48
837196,7588.24
837202,29114.63
837217,22612.2
837252,3797.02
837253,7547.04
837255,8342.119999999999
837262,13171.28
837279,12389.96
837282,10766.64
837317,19421.16
837337,33025.88
837343,18103.97
837354,9655.5
837362,24470.72
837367,11642.539999999999
837372,33262.8
837384,6424.08
837396,10745.91
837398,7169.8
837401,31374.92
837403,3912.0299999999997
837415,22887.39
837417,26833.45
837423,5625.7
837425,13155.699999999999
837438,13737.84
837444,4289.38
837450,17399.3
837455,5146.96
837460,23807.53
837470,2636.72
837481,6463.48
837491,13010.16
837504,28853.78
837520,27500.8
837529,10147.46
837552,14351.78
837563,17620.31
837568,31835.71
837591,10637.46
837592,3251.9
837602,7023.04
837603,10813.72
837609,14391.38
837612,13625.58
837634,3804.68
837649,20305.96
837690,60043.1
837699,39382.86
837706,46368.24
837710,68285.95999999999
837711,27304.51
837716,2081.38
837743,30298.89
837764,18358.88
837783,29451.92
837823,8632.9
837850,16293.6
837851,15106.99
837867,7394.74
837892,7323.68
837898,6730.84
837906,25353.559999999998
837907,9840.14
837909,3006.3599999999997
837912,19542.64
837914,18799.76
837930,17816.579999999998
837933,4529.86
837939,3910.18
837942,25944.29
837948,11537.539999999999
837949,12241.31
837959,17536.39
837969,33886.62
837970,26101.47
837979,27567.64
837983,15597.06
837984,12548.199999999999
837987,21612.84
838019,51385.42
838028,4924.639999999999
838030,12568.539999999999
838038,7120.28
838067,15682.46
838082,38103.98
838091,6772.34
838092,22296.489999999998
838101,15770.699999999999
838113,9050.76
838129,16579.55
838138,23467.9
838162,50832.49
838169,9356.18
838179,18210.43
838221,10352.58
838241,3441.98
838246,10224.98
838247,17769.69
838259,25837.97
838271,19936.34
838275,19682.79
838303,23975.65
838310,19925.16
838312,19488.87
838314,19358.489999999998
838315,4136.9
838328,5013.28
838334,21438.48
838341,4827.78
838351,35110.25
838371,10090.83
838387,13605.46
838412,6731.54
838436,32071.46
838443,15695.93
838451,12429.48
838466,8529.56
838492,20454.42
838532,6911.7699999999995
838542,29591.16
838547,4394.44
838553,17797.16
838556,27588.809999999998
838563,11260.64
838568,22757.329999999998
838569,19749.2
838572,5731.9
838574,16944.9
838583,12370.119999999999
838588,4550.8
838599,13298.029999999999
838601,16134.24
838602,7295.45
838604,17082.94
838607,32582.239999999998
838612,16327.42
838616,5273.26
838617,14944.89
838619,24911.41
838626,29569.52
838653,4899.9
838665,30484.57
838672,9304.539999999999
838680,19235.22
838708,29180.059999999998
838711,33636.77
838742,19417.36
838749,5906.78
838755,36958.04
838760,21073.75
838763,7050.7
838768,17037.72
838800,29245.85
838817,7409.54
838824,21966.43
838850,18362.78
838856,8649.76
838868,14245.539999999999
838869,8898.699999999999
838878,13272.119999999999
838879,10583.28
838892,32975.97
838893,7199.26
838901,2364.7599999999998
838903,7687.41
838937,19578.66
838946,3326.7999999999997
838956,5082.84
838959,6179.53
838969,3822.3199999999997
838998,25445.98
839009,19262.45
839014,9563.42
839023,24799.32
839025,12598.76
839041,7652.88
839052,8653.82
839053,18446.96
839057,13736.48
839058,5242.88
839068,43336.32
839071,15080.18
839082,19106.3
839085,12979.6
839095,18453.02
839099,23432.95
839121,9988.46
839158,4142.82
839170,13816.109999999999
839187,10684.82
839188,11315.119999999999
839206,48645.32
839213,27402.579999999998
839217,21304.93
839227,30875.96
839231,23767.18
839235,16556.43
839244,27657.38
839247,15314.86
839255,15938.34
839281,25028.86
839310,31101.3
839317,29972.17
839326,33066.83
839340,7100.72
839348,20905.26
839357,29314.96
839365,5739.08
839379,13423.22
839409,17169.68
839417,33161.57
839464,15671.039999999999
839497,38630.3
839505,28393.29
839537,25175.13
839542,14743.73
839547,11385.199999999999
839548,31335.93
839553,45750.26
839554,12914.36
839580,25825.399999999998
839594,6630.2
839645,18132.75
839647,21677.32
839656,3467.36
839662,38248.78
839669,7038.42
839674,10207.59
839677,10832.56
839744,4565.72
839746,33218.909999999996
839748,21340.12
839760,11971.32
839764,20069.66
839775,17219.16
839787,7106.34
839789,21425.079999999998
839814,6862.679999999999
839818,16267.88
839821,7682.41
839823,11729.22
839824,4813.62
839831,3848.54
839833,23050.69
839837,8923.89
839851,21137.36
839854,6117.34
839855,12821.72
839865,8527.94
839876,13618.27
839879,10700.86
839884,16907.489999999998
839890,23850.76
839903,19929.84
839904,27306.399999999998
839909,7176.099999999999
839912,13292.78
839931,22327.3
839958,4278.24
839959,5192.72
839966,4902.25
839967,15469.41
839978,18170.34
839996,7870.5599999999995
840005,33641.57
840006,6919.5599999999995
840017,19820.6
840028,20205.32
840038,13696.949999999999
840064,10664.28
840093,39072.64
840103,41412.71
840133,21272.71
840149,27119.66
840152,37926.97
840156,23495.8
840175,4568.64
840179,28087.989999999998
840188,7037.5599999999995
840197,6082.4
840222,8212.56
840227,4522.18
840229,2880.56
840234,9562.01
840246,7114.099999999999
840257,16592.16
840260,1918.86
840261,3980.88
840278,5654.66
840291,8768.039999999999
840304,7640.42
840310,17211.61
840316,8359.32
840319,8956.81
840332,17672.15
840333,15669.039999999999
840337,46291.049999999996
840343,17012.829999999998
840355,11459.16
840378,24132.54
840381,30228.28
840406,14132.22
840412,9208.56
840416,5161.72
840434,21777.44
840463,7641.96
840464,38589.49
840485,50697.729999999996
840494,9042.869999999999
840505,20056.44
840506,7901.639999999999
840515,4869.88
840517,13756.039999999999
840530,5058.15
840552,1709.12
840559,6012.2
840568,58939.1
840576,34220.34
840579,7683.04
840581,10600.75
840584,16302.039999999999
840591,12633.21
840612,16118.85
840615,9739.92
840620,7807.94
840621,12993.58
840630,5545.2
840631,9665.96
840632,53240.2
840649,3375.58
840651,10840.55
840657,21364.92
840671,6701.82
840689,10058.98
840696,17167.12
840700,32498.63
840703,11285.56
840728,13636.71
840729,20766.06
840745,11340.46
840746,11445.5
840761,11801.44
840763,26352.85
840764,3568.62
840788,12616.44
840795,27097.1
840796,14732.94
840815,4949.0
840818,29677.2
840822,10155.52
840833,11058.43
840856,6724.34
840869,17461.09
840875,2722.68
840877,6222.36
840878,5112.04
840884,5026.4
840890,9692.56
840902,11846.46
840913,29924.94
840922,24114.66
840925,15394.76
840927,5543.5599999999995
840962,24559.05
840977,17318.36
840990,16447.46
841003,21828.26
841049,20495.0
841059,17692.02
841066,12498.86
841077,18494.96
841105,18292.2
841111,8803.48
841112,10496.16
841115,10509.72
841117,24302.59
841119,4141.8
841129,12753.32
841130,16580.14
841138,7638.5
841144,5852.18
841148,32305.79
841155,20737.82
841174,5417.099999999999
841177,5371.32
841182,10609.56
841193,24308.0
841225,37409.36
841226,9708.42
841230,37762.5
841240,14241.199999999999
841258,17067.3
841285,13067.66
841296,34821.05
841304,14137.74
841312,11211.28
841323,24321.78
841330,24481.8
841342,14799.36
841351,13071.05
841353,5329.0199999999995
841357,26603.43
841368,13395.23
841376,25094.31
841381,7564.51
841385,26636.91
841394,17381.52
841431,20150.28
841442,10466.88
841453,8500.4
841469,11922.26
841476,21179.45
841478,9091.48
841479,24628.5
841480,20190.92
841503,9097.1
841507,4586.2
841509,7558.38
841535,45162.909999999996
841537,12424.4
841540,7653.78
841547,6304.92
841568,7684.349999999999
841570,16052.96
841590,28390.06
841609,15221.18
841612,9247.86
841629,4088.04
841652,10759.92
841664,58311.54
841669,10037.06
841681,12804.01
841698,24369.03
841700,9566.66
841722,17095.67
841726,10133.92
841743,33279.01
841757,3820.48
841758,24062.59
841759,22863.989999999998
841763,6016.14
841770,21858.6
841776,9907.26
841786,49619.14
841806,25462.13
841816,6247.82
841823,19388.81
841829,7867.24
841832,10425.07
841833,24964.81
841836,9681.31
841839,2379.94
841858,23424.64
841862,3803.74
841869,23810.61
841874,9015.16
841877,4354.28
841893,18740.28
841895,29709.14
841897,15814.03
841911,6707.42
841917,7496.46
841920,5651.7
841924,28452.8
841926,35613.96
841932,8585.36
841938,25828.46
841942,6068.36
841953,2773.94
841955,24645.09
841957,23753.16
841965,23463.37
841977,21259.02
841981,44983.57
841992,11926.68
841996,42940.92
841997,10805.21
842006,9420.94
842031,14361.33
842047,31660.5
842048,10958.49
842059,14648.699999999999
842134,18027.02
842139,13313.52
842143,14050.61
842152,21156.14
842153,27342.76
842158,27236.62
842164,44788.63
842167,6321.46
842178,21038.04
842195,19387.03
842214,28229.86
842219,2627.42
842220,17748.44
842223,3265.94
842245,33145.32
842248,18450.7
842258,10655.38
842269,28110.79
842273,14587.06
842281,71272.78
842297,55307.82
842309,10578.22
842319,16168.72
842331,6598.0199999999995
842339,17221.15
842346,13950.3
842361,17178.28
842391,10034.02
842398,11747.76
842407,31760.34
842418,11629.539999999999
842429,36743.88
842437,43592.57
842464,10149.36
842471,5753.0
842474,20479.09
842475,29243.649999999998
842482,33302.38
842485,6599.5199999999995
842496,19510.98
842500,14504.82
842504,25094.57
842513,3328.2799999999997
842518,33640.35
842530,10661.039999999999
842538,16683.64
842551,12213.03
842553,37520.37
842554,21287.89
842578,13863.039999999999
842583,21531.59
842607,23598.03
842616,19439.89
842619,16660.6
842628,18733.86
842631,36285.5
842633,23733.47
842648,21204.61
842662,40099.549999999996
842679,12297.24
842690,5504.3
842697,17589.67
842710,8041.36
842718,49373.92
842719,16312.85
842723,28628.62
842725,29747.22
842735,15464.3
842736,16219.86
842756,6635.68
842762,39270.18
842764,5766.5
842765,30170.71
842821,5021.26
842822,19747.5
842824,18939.36
842825,13954.18
842829,19843.64
842833,6193.0
842837,12389.57
842851,24369.22
842854,20270.79
842859,46203.47
842884,11375.38
842897,28456.239999999998
842899,7321.26
842904,21225.1
842905,24978.12
842912,24648.68
842914,13811.869999999999
842918,23844.21
842926,2868.08
842927,12200.76
842931,32273.96
842934,18419.88
842948,15095.13
842953,4966.26
842965,20509.21
842970,57393.71
842974,24121.37
842989,11298.56
843009,10715.38
843013,11319.64
843019,17202.239999999998
843029,20308.7
843030,10273.16
843032,46827.95
843037,33759.14
843048,13345.96
843049,19513.88
843050,29190.38
843059,6249.16
843074,24475.61
843077,42620.25
843093,28749.54
843099,27200.22
843101,9558.42
843110,19747.04
843159,21084.41
843160,7594.62
843164,16061.96
843188,10212.39
843200,9858.46
843207,4586.18
843216,16534.079999999998
843226,24449.44
843234,11672.46
843239,2902.68
843251,18137.53
843255,10273.1
843262,20082.52
843293,20545.47
843294,24631.73
843302,25100.12
843306,10532.16
843314,25237.52
843333,15606.6
843338,24562.46
843355,13469.11
843356,25094.899999999998
843367,24687.98
843381,28534.46
843388,6694.74
843392,16607.8
843408,3981.22
843428,7575.17
843430,23412.85
843437,15152.84
843442,72494.8
843456,25560.6
843480,19118.56
843489,6993.29
843507,13054.84
843509,33598.2
843511,16716.29
843528,9100.98
843534,33103.99
843537,37369.909999999996
843555,15921.699999999999
843557,9165.1
843558,15452.94
843562,19387.2
843579,30790.329999999998
843581,15943.72
843583,6800.29
843610,17285.079999999998
843611,5640.0599999999995
843614,21491.25
843625,38196.96
843635,8204.51
843657,36870.83
843659,16052.69
843675,12660.199999999999
843697,3285.92
843715,5956.16
843728,18051.42
843730,6120.54
843732,52125.27
843741,22979.149999999998
843748,6842.0599999999995
843750,32427.68
843755,39596.479999999996
843781,15892.119999999999
843798,11800.9
843810,22124.14
843811,15639.84
843822,17598.41
843826,7848.75
843832,11979.78
843850,54018.229999999996
843851,16847.7
843855,17299.55
843858,29939.649999999998
843860,15697.96
843882,7681.28
843897,10746.42
843903,20493.76
843909,23612.2
843911,30312.47
843913,49702.51
843922,12964.93
843939,37125.21
843950,28220.29
843960,21816.11
843961,10435.96
843968,16250.38
843970,28696.38
843981,24847.579999999998
843982,25622.45
843998,17526.73
843999,13521.46
844004,16787.76
844013,12357.86
844014,22697.05
844017,5709.639999999999
844020,11613.19
844024,2313.4
844025,33792.74
844036,21944.14
844041,107086.92
844051,35546.68
844052,5757.74
844054,17374.89
844057,10510.94
844059,11659.56
844077,40149.47
844079,6506.9
844086,21392.14
844088,41998.5
844090,15798.96
844092,23702.16
844094,14132.6
844106,26895.34
844116,28835.76
844123,10601.9
844124,32989.2
844128,25263.11
844139,14257.88
844143,8044.44
844145,19514.87
844151,2795.4
844166,20706.46
844177,17373.12
844180,51374.299999999996
844182,11578.76
844183,20722.54
844187,22026.88
844188,17867.81
844194,31682.92
844199,30780.62
844204,13360.9
844214,27802.18
844216,18934.63
844220,14086.789999999999
844224,24597.92
844227,14171.96
844228,6139.6
844233,13869.73
844234,22570.93
844242,10501.56
844251,13943.56
844256,16466.9
844264,10578.18
844295,7055.04
844303,12452.869999999999
844319,27753.0
844325,20893.48
844327,22203.489999999998
844328,20875.46
844330,11486.83
844346,11636.58
844348,5103.84
844358,42549.86
844359,8971.69
844363,9307.8
844365,35899.21
844386,5804.03
844390,26317.22
844413,10128.64
844414,35798.409999999996
844420,6933.62
844424,17894.18
844434,31805.12
844447,7762.88
844455,45493.75
844458,5101.0599999999995
844459,25828.86
844469,23747.42
844472,14933.789999999999
844474,7554.599999999999
844476,53987.28
844483,13616.66
844505,7630.98
844508,10765.82
844522,17664.079999999998
844526,22849.46
844529,13394.42
844539,39228.18
844540,12905.53
844559,9067.64
844565,16282.52
844569,9058.38
844589,14706.74
844590,9381.36
844598,20921.16
844609,22497.54
844612,23492.0
844617,19240.56
844621,36147.6
844623,15395.08
844626,5343.46
844633,32095.92
844640,22168.31
844645,17118.09
844649,5277.639999999999
844656,26381.76
844659,30946.87
844660,8336.619999999999
844674,18936.64
844687,7389.5199999999995
844693,3467.98
844695,12333.41
844700,64363.17
844728,21956.39
844731,38525.2
844734,31110.04
844735,15140.78
844748,24560.16
844759,68604.64
844772,36199.47
844782,23390.27
844794,26128.25
844795,31464.89
844798,40309.909999999996
844800,19202.989999999998
844819,11582.89
844821,38375.59
844822,42106.59
844836,10313.05
844840,40225.979999999996
844843,14074.11
844858,24588.28
844862,21834.73
844868,10492.699999999999
844872,16457.15
844886,14881.64
844890,28577.55
844917,4221.76
844920,7106.78
844924,26100.64
844927,19452.89
844928,13123.0
844936,8713.47
844937,25944.11
844944,19338.94
844960,40903.84
844964,29480.899999999998
844982,79569.92
844989,50675.43
844992,16718.11
845010,9222.68
845011,4710.5199999999995
845019,27755.39
845020,17608.06
845028,39524.58
845045,7285.54
845054,20079.06
845056,13259.43
845058,39123.88
845061,7919.7
845063,14814.17
845067,15496.76
845096,19262.73
845097,19922.11
845099,18436.54
845102,13568.24
845107,24494.96
845109,41595.17
845111,13916.32
845113,51488.08
845119,22260.739999999998
845122,28302.7
845123,16544.65
845126,23280.329999999998
845130,15115.039999999999
845134,28618.25
845144,22968.43
845153,23054.34
845158,13188.81
845166,18880.79
845170,27010.85
845173,43373.37
845187,30604.989999999998
845188,28419.22
845189,22781.18
845193,25858.47
845194,19208.95
845199,14109.88
845201,21463.67
845205,44753.71
845207,17685.2
845219,19179.079999999998
845220,25007.71
845222,23074.32
845228,29503.2
845233,25935.37
845238,42704.84
845249,7144.36
845256,16051.9
845261,38083.07
845262,7990.7
845263,23005.61
845266,12757.42
845269,17789.48
845281,19386.44
845284,8544.74
845285,27068.43
845300,40163.22
845305,19395.329999999998
845308,12795.9
845327,7247.5
845335,26273.82
845340,14804.74
845343,11748.199999999999
845345,23038.78
845352,36403.4
845356,35853.51
845357,7114.4
845364,41527.0
845367,22846.34
845376,9981.45
845378,3978.56
845380,27954.95
845385,37480.82
845387,8933.94
845390,9681.73
845396,38411.01
845404,16450.739999999998
845410,21532.36
845427,20612.079999999998
845428,50543.63
845435,18398.45
845437,8027.5599999999995
845438,11084.039999999999
845447,8364.86
845456,56621.17
845470,4729.46
845471,36914.86
845479,32328.37
845483,30729.05
845485,9165.619999999999
845493,5494.7
845496,29562.62
845499,17219.11
845500,22179.6
845504,16931.55
845512,67063.06
845522,11558.14
845524,19249.02
845528,24762.989999999998
845543,43288.72
845544,8051.29
845547,18621.28
845552,24998.920000000002
845560,38720.55
845566,24984.91
845568,7814.04
845570,16981.81
845571,27777.91
845574,37535.59
845575,28751.63
845588,15577.22
845589,21155.54
845592,23017.579999999998
845602,25920.98
845608,33806.88
845620,24924.55
845624,14375.699999999999
845630,27337.25
845633,31362.51
845653,17978.36
845656,13035.82
845661,7207.17
845667,19384.81
845678,7842.639999999999
845679,18021.28
845680,33210.02
845688,62380.409999999996
845698,8679.16
845708,33662.6
845709,22711.54
845711,10805.1
845715,11060.63
845731,8278.31
845734,10442.88
845744,2723.22
845745,9590.2
845748,3831.7
845753,30950.36
845759,18248.18
845765,59792.9
845773,36067.06
845776,20160.78
845785,10705.02
845789,49181.17
845794,35449.38
845801,10374.68
845802,11202.82
845811,7096.32
845821,16794.32
845840,26906.5
845841,16897.4
845845,17275.76
845855,19214.93
845864,32437.52
845871,55898.07
845874,11631.039999999999
845879,22191.94
845882,27954.27
845891,18940.9
845896,17434.07
845902,8415.23
845903,48245.99
845906,30126.46
845910,50081.97
845925,11032.68
845928,18360.9
845929,21536.55
845931,24551.739999999998
845958,22030.18
845962,54784.17
845963,3228.9
845965,4805.599999999999
845975,20572.5
845978,16961.36
845980,13508.98
845981,37929.57
845983,10313.9
845999,20731.46
846000,12505.05
846011,25086.75
846017,16519.84
846019,11960.48
846025,14407.0
846027,46352.549999999996
846030,26477.34
846036,24316.64
846038,26712.23
846041,18553.7
846050,25326.22
846057,16502.7
846065,11081.12
846074,10983.68
846082,36270.479999999996
846085,10902.46
846087,3457.46
846092,11499.75
846093,30124.71
846095,8226.039999999999
846100,13543.46
846102,51227.729999999996
846107,3655.98
846112,13640.1
846115,49152.909999999996
846121,10471.46
846130,16152.96
846131,18786.56
846132,20112.1
846145,16256.13
846150,37122.28
846153,20453.7
846161,11321.35
846162,11553.21
846167,28466.51
846169,19499.12
846177,56319.83
846179,28526.19
846186,11251.71
846195,21781.11
846196,12433.49
846197,11039.83
846200,17602.44
846202,8293.85
846208,10471.46
846213,33696.19
846215,14295.68
846221,28505.31
846223,42599.49
846225,25099.14
846233,21087.2
846234,19806.88
846237,40751.75
846239,23431.37
846242,64070.22
846247,24062.75
846256,17363.91
846272,37360.0
846273,25196.53
846281,18254.76
846291,20985.61
846293,25522.84
846301,27347.68
846302,44771.96
846308,25567.87
846309,11214.84
846318,19866.78
846320,17221.62
846323,25872.54
846327,38909.53
846329,16835.13
846338,79991.92
846339,22990.9
846342,40375.13
846343,41518.75
846347,16005.039999999999
846349,14174.18
846350,11138.22
846353,35579.3
846357,19240.5
846358,8827.59
846363,58095.979999999996
846365,15953.48
846376,18546.59
846380,12736.06
846382,3364.16
846384,5129.7
846390,6891.92
846392,13267.46
846395,17709.26
846398,15615.93
846410,130284.12
846417,42479.0
846419,55849.25
846421,25959.989999999998
846422,36802.09
846430,41031.49
846437,25784.0
846438,23095.21
846450,30056.12
846451,36208.77
846460,18441.84
846461,10942.82
846462,47346.92
846472,31007.29
846476,6294.12
846479,11045.58
846481,15314.68
846498,25987.829999999998
846502,50229.86
846506,22639.34
846510,26872.579999999998
846521,19644.0
846528,7133.66
846531,14258.22
846533,19460.61
846544,10715.89
846546,30629.31
846553,6980.12
846554,49740.1
846556,25720.47
846569,16155.949999999999
846570,25297.56
846573,38308.57
846576,20764.82
846578,23922.81
846582,18030.6
846586,18413.989999999998
846593,51553.6
846594,18364.69
846598,16298.8
846599,16799.51
846604,10347.14
846607,29493.62
846608,19885.239999999998
846611,45811.38
846619,26720.42
846632,24229.42
846634,36566.44
846642,33918.85
846654,35500.06
846663,24095.91
846665,12928.97
846667,6183.21
846669,18996.0
846671,8126.38
846672,19111.23
846679,17944.14
846685,52129.98
846690,24430.98
846692,52943.659999999996
846693,19993.09
846697,11451.26
846706,6531.66
846709,25397.54
846713,20995.98
846715,14113.6
846716,26277.22
846717,22497.95
846720,11627.19
846721,26662.93
846723,31563.72
846727,20050.16
846728,7489.42
846740,24894.48
846743,18185.46
846772,21780.92
846775,19404.6
846781,11823.13
846789,28535.03
846791,46179.47
846796,57718.69
846797,9746.6
846799,11505.4
846802,61132.08
846808,24966.37
846810,12224.67
846811,31174.19
846812,20318.68
846813,10035.58
846821,24285.09
846824,38334.28
846829,12326.48
846832,43044.74
846836,20763.85
846837,21594.88
846838,18977.6
846841,20269.37
846842,19310.82
846844,20438.57
846848,8275.48
846858,9563.08
846860,22969.37
846864,22093.239999999998
846871,17843.3
846873,6484.7
846880,24796.579999999998
846882,15234.199999999999
846887,7721.44
846890,21757.68
846891,30968.149999999998
846898,17299.48
846902,9198.26
846906,22383.64
846907,17097.62
846908,11692.78
846910,21632.48
846913,31700.85
846919,21669.5
846939,13659.85
846942,51613.0
846954,11358.699999999999
846957,39320.09
846961,19113.15
846963,23899.94
846971,15435.82
846975,24634.71
846976,28790.73
846980,47997.19
846983,38668.35
846986,22913.04
846987,7323.16
846990,17827.94
846994,37846.83
846995,13642.57
846998,15716.44
847000,23057.3
847003,21676.66
847004,33385.12
847009,33980.21
847010,22884.82
847011,16758.45
847017,20595.54
847018,28964.8
847029,36912.9
847030,17755.04
847037,27319.69
847038,31543.94
847039,45462.49
847042,13912.699999999999
847049,14876.68
847050,11459.51
847054,19102.03
847065,135317.72
847066,57319.52
847069,34638.65
847070,30506.36
847077,24772.37
847085,26244.55
847088,20087.77
847092,43588.83
847094,41531.22
847102,21214.399999999998
847103,35355.68
847105,21590.51
847117,35694.82
847119,23364.26
847123,27915.69
847124,20164.76
847127,28344.38
847128,27525.43
847129,4191.0
847131,84423.19
847132,8700.53
847134,15123.539999999999
847136,22001.75
847137,30135.12
847142,41659.4
847147,24981.77
847153,18979.62
847155,23773.87
847157,36545.35
847158,10880.539999999999
847162,8055.32
847163,15729.779999999999
847168,28476.13
847170,29524.05
847178,9246.82
847183,29686.25
847187,24456.42
847190,26716.72
847199,18468.21
847201,31740.079999999998
847203,22856.079999999998
847204,37084.85
847218,14432.89
847221,24185.81
847227,8328.46
847228,17216.18
847238,23349.25
847239,21639.22
847244,26123.149999999998
847245,24401.75
847256,6330.5199999999995
847259,22951.03
847260,28089.38
847272,22026.1
847278,21997.26
847282,13230.85
847287,36491.28
847294,9893.72
847302,13438.71
847305,37115.31
847312,42979.24
847314,30618.5
847316,19412.42
847319,5958.48
847320,36394.02
847321,11621.44
847322,17358.71
847323,7477.66
847326,20596.86
847327,24035.62
847330,27559.6
847332,17592.079999999998
847347,10580.56
847355,78774.83
847356,11873.789999999999
847358,28187.71
847359,32049.059999999998
847360,23788.78
847362,32467.38
847364,20346.6
847365,5985.44
847369,8170.12
847372,16707.96
847374,38072.979999999996
847385,46702.95
847391,14381.86
847392,55878.71
847393,33883.78
847395,30296.32
847397,15672.539999999999
847399,23370.7
847403,35975.69
847406,8312.22
847410,25772.079999999998
847412,30899.17
847421,12784.21
847424,31710.9
847425,15170.74
847430,30492.579999999998
847435,36338.04
847436,43362.21
847447,19012.64
847451,15948.75
847452,18704.92
847453,38895.82
847455,91721.7
847458,21742.06
847459,20034.47
847460,70650.98
847461,25181.3
847467,9638.46
847473,76439.1
847476,47375.81
847477,31063.21
847481,26106.98
847483,21462.8
847488,24242.28
847489,26247.8
847490,6122.62
847496,16863.13
847500,15294.1
847503,29304.09
847504,27282.97
847508,50250.33
847511,16778.28
847512,26695.66
847517,24169.79
847518,28685.35
847520,17125.42
847526,53712.51
847529,22323.01
847531,19507.6
847536,39241.44
847539,47675.08
847541,22721.92
847546,14666.88
847548,67205.46
847557,29782.5
847558,54900.549999999996
847565,6742.78
847568,22804.2
847571,25691.24
847576,43068.63
847581,60584.77
847582,18857.0
847593,16612.81
847594,27647.47
847597,46958.77
847598,25064.579999999998
847602,26074.93
847606,12797.16
847608,34589.43
847609,14676.47
847614,32719.0
847618,17857.81
847619,5518.5
847620,20081.15
847621,105235.72
847623,43192.95
847624,20906.2
847631,25476.07
847634,19455.16
847639,28723.149999999998
847642,33089.95
847645,15839.8
847648,27411.46
847650,24612.68
847651,21987.059999999998
847653,14182.06
847655,14827.85
847658,23750.92
847661,53185.84
847662,35967.89
847667,12889.0
847668,18060.45
847669,44964.91
847673,20708.34
847679,17799.86
847684,19390.88
847686,12237.64
847692,7293.639999999999
847695,9226.56
847697,16574.21
847698,18208.57
847699,19342.55
847700,21510.41
847702,23274.66
847706,15212.28
847708,18683.73
847710,33998.7
847712,32935.43
847717,14637.0
847724,59276.22
847725,22904.82
847726,63822.02
847729,20294.01
847730,83358.24
847731,8350.49
847735,25753.5
847736,12872.26
847737,15424.48
847739,56311.81
847740,25985.8
847742,18704.52
847743,15547.93
847748,51054.67
847750,8090.37
847751,37382.61
847752,27984.76
847755,22724.92
847756,40793.74
847757,34485.39
847759,30603.79
847760,58620.42
847761,19008.54
847766,17364.48
847767,19146.03
847770,58298.67
847772,18440.94
847773,64315.32
847776,23302.329999999998
847778,68328.29
847779,50749.18
847781,61277.729999999996
847782,15369.19
847786,40902.06
847789,22418.34
847792,41558.68
847793,20108.94
847794,39760.31
847801,41927.86
847804,23632.79
847806,8281.14
847810,69631.09
847812,54658.88
847813,39809.5
847814,33277.5
847815,48366.49
847816,33527.87
847817,30970.28
847818,24669.32
847819,5471.5
847823,39993.57
847830,37577.24
847836,34433.79
847837,37416.26
847838,54049.159999999996
847840,74042.20999999999
847841,41787.07
847842,18135.79
847845,43319.15
847848,15398.97
847852,20484.65
847855,27774.68
847856,57541.979999999996
847857,11668.619999999999
847858,27181.34
847863,34128.8
847866,68423.75
847867,27905.4
847874,34879.96
847877,17343.5
847879,28823.38
847880,26515.69
847882,20996.06
847885,40936.17
847886,65697.33
847887,26932.829999999998
847888,32650.42
847889,17321.86
847891,32708.95
847894,49576.549999999996
847895,28029.95
847896,23700.37
847897,39336.17
847898,24652.12
847899,14909.02
847900,28549.19
847902,34021.96
847908,23572.66
847909,24274.89
847910,14395.6
847917,42854.3
847920,42075.03
847922,89234.97
847925,42848.97
847927,30101.86
847928,11306.14
847931,12147.82
847932,125936.33
847933,11289.89
847934,36770.78
847937,27046.89
847938,48659.65
847946,5822.08
847948,25017.04
847949,23573.09
847951,18936.96
847953,26139.31
847957,24325.28
847959,31803.52
847960,9156.24
847961,17066.0
847963,10244.92
847969,17191.84
847970,39314.7
847971,20961.94
847975,23341.579999999998
847976,18582.65
847981,10205.9
847984,15595.9
847985,22798.12
847989,39131.159999999996
847990,29190.78
847991,16487.26
847993,57442.09
847996,50999.99
847999,48846.75
848001,27832.79
848003,21850.579999999998
848007,20561.76
848008,27375.27
848009,28620.95
848011,28898.079999999998
848013,22632.77
848015,11750.82
848016,35099.28
848017,35119.85
848019,38155.06
848021,17899.36
848024,47407.1
848026,29172.71
848027,19303.16
848029,24691.55
848030,20980.87
848031,14624.08
848032,62069.409999999996
848033,54517.52
848034,8983.32
848037,42554.15
848039,16725.55
848040,37092.14
848041,18605.16
848042,73410.0
848044,30754.18
848045,30711.17
848046,17353.36
848049,76145.73
848055,35704.77
848056,14944.119999999999
848057,55739.52
848059,24648.3
848060,20757.21
848062,117002.92
848065,21736.87
848067,51355.34
848068,31220.239999999998
848071,37986.19
848072,16209.779999999999
848076,15524.23
848078,7492.5199999999995
